views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate,community_label_leiden
25272,1,2005,2013-04-15,2018-10-11,99494,0,FR,1,1
2115,0,1732,2013-12-29,2018-09-26,102420,0,DE,0,0
1790,1,1866,2013-05-19,2018-06-28,49023,1,DE,0,0
416912,1,1295,2015-03-27,2018-10-12,133246,0,ZH,1,6
8620,0,929,2016-03-22,2018-10-07,132742,0,FR,1,1
4509,1,882,2016-05-13,2018-10-12,45272,0,DE,1,0
341,0,521,2017-04-11,2018-09-14,77772,0,ES,0,2
2698,0,1064,2015-11-12,2018-10-11,134634,0,DE,0,0
79437,0,2459,2012-01-18,2018-10-12,94816,0,ZH,1,6
2384,1,1732,2014-01-12,2018-10-10,49705,0,DE,0,0
10901,1,727,2016-10-14,2018-10-11,2457,0,DE,1,0
13380292,0,800,2016-08-03,2018-10-12,4960,0,KO,0,36
1360,1,687,2016-11-22,2018-10-10,78672,0,PT,0,13
13328,0,501,2017-05-29,2018-10-12,76050,0,FR,1,1
1659,0,792,2016-07-31,2018-10-01,51054,0,ES,1,2
49947,0,2065,2013-02-05,2018-10-02,137209,0,EN,0,1
260549,1,1318,2015-03-04,2018-10-12,70831,0,DE,0,0
151,0,1346,2015-02-02,2018-10-10,39763,0,DE,0,0
1694668,0,1281,2015-04-10,2018-10-12,86897,0,NO,0,53
8393,1,1766,2013-12-11,2018-10-12,4271,0,DE,1,0
35217,1,1495,2014-09-08,2018-10-12,88541,0,NL,1,91
74553,1,2156,2012-11-16,2018-10-12,116371,0,DE,1,0
131394,0,707,2016-11-03,2018-10-11,128804,0,RU,1,3
4013,1,1515,2014-08-18,2018-10-11,95335,0,DE,0,0
30354,0,1025,2015-12-19,2018-10-09,160036,0,ZH,1,6
179993,1,1357,2015-01-24,2018-10-12,71882,0,EN,0,2
2842,0,924,2016-04-01,2018-10-12,152110,0,RU,0,3
1131490,1,2005,2013-04-16,2018-10-12,91123,0,PT,0,13
2054,1,1264,2015-04-26,2018-10-11,21261,0,DE,1,0
10240,1,2555,2011-10-11,2018-10-09,1983,0,EN,1,93
1587,0,2292,2012-05-14,2018-08-23,129120,0,FR,0,1
2939,0,1719,2014-01-06,2018-09-21,47851,0,PL,0,0
4550,0,397,2017-09-09,2018-10-11,164665,0,EN,0,91
68836,1,414,2017-08-24,2018-10-12,103954,0,FR,1,1
42651,1,1410,2014-12-01,2018-10-11,116622,0,DE,1,0
7260,0,1294,2015-03-27,2018-10-11,39952,0,ES,1,2
2893,0,272,2018-01-13,2018-10-12,62347,0,DE,1,0
4518,1,1176,2015-07-24,2018-10-12,31889,0,DE,1,0
7395,1,464,2017-07-03,2018-10-10,128043,0,FR,1,1
2192,1,2148,2012-11-24,2018-10-12,32173,0,SV,0,53
47050,1,1262,2015-04-29,2018-10-12,110073,0,NL,1,91
71490,0,1064,2015-11-13,2018-10-12,31091,0,FR,1,1
115,0,2240,2012-08-09,2018-09-27,5059,0,PL,0,59
3235,0,1226,2015-05-25,2018-10-02,11909,0,CS,1,95
8416,0,1696,2014-02-16,2018-10-09,88955,0,ES,1,2
196,1,349,2017-10-28,2018-10-12,7819,0,DE,0,0
5791,0,794,2016-08-09,2018-10-12,151058,0,HU,1,114
226994,0,2274,2012-07-21,2018-10-12,100262,0,PT,0,13
32206,1,2343,2012-05-13,2018-10-12,10275,0,ZH,1,6
16036,0,858,2016-06-06,2018-10-12,131687,0,ES,1,2
143834,0,2790,2011-02-21,2018-10-12,60131,0,ES,1,2
2936,0,2220,2012-08-22,2018-09-20,117380,0,ES,0,2
1459,0,949,2016-03-06,2018-10-11,94367,0,NL,0,91
297,0,1645,2014-03-21,2018-09-21,61554,0,ES,0,2
8380,1,1956,2013-06-03,2018-10-11,85999,0,DE,1,0
50809,1,663,2016-12-18,2018-10-12,56478,0,RU,1,3
28661,0,2252,2012-08-07,2018-10-07,25605,0,ZH,0,6
71,0,544,2017-04-15,2018-10-11,14904,0,EN,0,0
5586,0,1700,2014-02-15,2018-10-12,159836,0,EN,0,44
33240,0,720,2016-10-22,2018-10-12,49693,0,KO,1,36
9222,1,1374,2014-12-31,2018-10-05,146749,0,DE,1,0
7475,1,1362,2015-01-16,2018-10-09,69455,0,DE,0,0
56955,1,1445,2014-10-28,2018-10-12,31955,0,DE,0,0
57547,0,590,2017-03-01,2018-10-12,33087,0,RU,1,3
2982,0,2088,2012-05-04,2018-01-21,81403,1,SV,0,53
7958,0,1288,2015-04-03,2018-10-12,156942,0,RU,0,3
1128,0,978,2016-02-07,2018-10-12,24290,0,JA,0,44
122689,1,2410,2012-03-06,2018-10-11,88453,0,DE,1,0
25793,0,757,2016-09-15,2018-10-12,28207,0,DA,1,108
5126,0,1298,2015-03-24,2018-10-12,144684,0,SV,1,53
13469,0,3256,2009-11-12,2018-10-12,153896,0,ZH,0,6
1394,0,1739,2013-12-30,2018-10-04,137473,0,RU,0,3
148769,1,1784,2013-11-23,2018-10-12,33034,0,PT,1,13
8900,1,1932,2013-06-28,2018-10-12,139640,0,DE,1,0
5152,0,1103,2015-10-04,2018-10-11,13870,0,NL,1,91
16799,0,2116,2012-12-26,2018-10-12,105805,0,RU,1,3
7618,1,1372,2015-01-09,2018-10-12,113216,0,DE,1,0
2129,0,888,2016-03-25,2018-08-30,35235,0,RU,0,3
10860,1,953,2016-03-03,2018-10-12,16399,0,DE,1,0
4530,0,2326,2012-05-18,2018-09-30,122961,0,HU,1,114
12092,1,804,2016-07-30,2018-10-12,7689,0,DE,1,0
6135,0,885,2016-05-05,2018-10-07,60272,0,RU,0,3
4211,0,969,2016-02-09,2018-10-05,12193,0,RU,1,3
313702,1,1994,2013-04-27,2018-10-12,134622,0,DE,1,0
10751,1,1031,2015-12-16,2018-10-12,115092,0,FR,1,1
293015,0,1269,2015-04-22,2018-10-12,11205,0,RU,1,3
6058,0,1117,2015-09-15,2018-10-06,107987,0,KO,0,36
1004,1,2006,2013-04-11,2018-10-08,129799,0,IT,0,38
29773,0,1062,2015-11-15,2018-10-12,35620,0,FR,1,1
120245,0,1294,2015-03-28,2018-10-12,85402,0,FR,0,1
805,0,1744,2014-01-02,2018-10-12,73774,0,ES,0,2
31799,1,1408,2014-12-04,2018-10-12,96396,0,DE,1,0
5475,1,1825,2013-10-13,2018-10-12,54449,0,DE,0,0
379205,0,2426,2012-02-20,2018-10-12,87484,0,FR,0,1
4772,0,2328,2012-05-28,2018-10-12,6612,0,DE,0,0
1565,0,1406,2014-12-06,2018-10-12,112530,0,ES,0,2
52234,1,2577,2011-09-22,2018-10-12,95280,0,DE,1,0
907,0,1437,2014-10-18,2018-09-24,22410,0,DE,0,0
2465515,1,2512,2011-11-26,2018-10-12,63159,0,DE,0,0
49954,0,2669,2011-06-06,2018-09-26,156151,0,ZH,0,6
2167,1,523,2017-05-06,2018-10-11,137797,0,ES,0,2
1593,0,649,2016-12-26,2018-10-06,131044,0,KO,0,36
4807,0,2181,2012-10-21,2018-10-11,30483,0,ES,1,2
923,0,2037,2013-03-14,2018-10-11,115034,0,DE,0,0
2984,1,2024,2013-03-07,2018-09-21,136837,0,DE,0,0
2356,1,1128,2015-09-10,2018-10-12,65883,0,FR,1,1
25692334,0,1329,2015-02-21,2018-10-12,7769,0,TR,0,80
9339,0,1828,2013-04-16,2018-04-18,58787,1,OTHER,0,59
11628,0,555,2017-04-05,2018-10-12,87747,0,ES,1,2
14188,0,889,2016-05-06,2018-10-12,72101,0,RU,1,3
19490,0,1308,2015-03-14,2018-10-12,160891,0,FR,1,1
2838,0,846,2016-06-16,2018-10-10,100344,0,KO,0,36
50042,0,2607,2011-08-23,2018-10-12,58896,0,RU,1,3
171669,0,2818,2010-12-28,2018-09-15,156399,0,PT,0,13
1822,0,1577,2014-05-22,2018-09-15,143049,0,PT,0,13
105634,0,3403,2009-06-18,2018-10-12,86346,0,ZH,1,6
14437,0,1814,2013-10-24,2018-10-12,154089,0,ZH,1,6
630,0,541,2017-04-15,2018-10-08,38406,0,IT,0,38
38543,0,1781,2013-11-26,2018-10-12,38118,0,PT,1,13
185727,1,681,2016-11-30,2018-10-12,108000,0,RU,0,3
5843,0,636,2017-01-12,2018-10-10,40543,0,KO,1,36
1202313,0,762,2016-09-10,2018-10-12,95078,0,KO,0,36
1763,0,2045,2013-02-07,2018-09-14,69063,0,RU,0,3
3068,1,1996,2013-04-25,2018-10-12,122076,0,DE,1,0
671203,0,2403,2012-03-14,2018-10-12,78120,0,RU,0,3
1964,1,864,2016-05-31,2018-10-12,30219,0,DE,0,0
14934,0,266,2018-01-19,2018-10-12,65016,0,TR,1,80
128850,0,2879,2010-11-24,2018-10-12,9956,0,RU,1,3
1515,0,957,2016-02-19,2018-10-03,167659,0,RU,0,3
14827,0,2071,2013-01-30,2018-10-02,77307,0,EN,0,3
14286,1,2095,2013-01-16,2018-10-12,76288,0,DE,0,0
9194,1,985,2016-01-31,2018-10-12,28566,0,RU,1,3
329,0,1803,2013-10-19,2018-09-26,38196,0,SV,0,53
125613,0,2324,2012-06-01,2018-10-12,68383,0,RU,0,3
2813,1,2103,2012-12-28,2018-10-01,113398,0,DE,1,0
29570,1,1514,2014-08-20,2018-10-12,124100,0,FR,1,1
9063,1,974,2016-02-11,2018-10-12,50047,0,FR,1,1
2307,1,1022,2015-12-18,2018-10-05,120631,0,DE,0,0
3345,0,1838,2013-09-13,2018-09-25,157863,0,ES,1,2
24498,0,990,2016-01-26,2018-10-12,114005,0,PL,1,59
1571,0,1801,2013-10-11,2018-09-16,47568,0,TH,0,86
182,0,900,2016-03-17,2018-09-03,104810,0,ES,0,2
5120,1,1352,2015-01-20,2018-10-03,93304,0,DE,1,0
50068,1,1356,2015-01-25,2018-10-12,41140,0,DE,1,0
1472,0,839,2016-06-24,2018-10-11,71292,0,EN,0,53
181,0,513,2017-05-05,2018-09-30,74891,0,DE,0,0
18184,1,2176,2012-10-27,2018-10-12,73751,0,ES,1,2
862,0,1328,2015-02-13,2018-10-03,120436,0,DE,0,0
4294,0,1290,2015-03-31,2018-10-11,85637,0,PT,0,13
1133,0,1019,2015-12-23,2018-10-07,9706,0,FR,0,1
26303,1,1970,2013-05-21,2018-10-12,85792,0,DE,0,0
560,0,1503,2014-08-15,2018-09-26,155963,0,ES,0,2
297,0,786,2016-07-13,2018-09-07,69438,0,FR,0,1
30200,0,1001,2016-01-14,2018-10-11,47927,0,RU,0,3
29075,0,998,2016-01-18,2018-10-12,61698,0,RU,1,3
98662,1,1764,2013-12-13,2018-10-12,97514,0,DE,1,0
51934,0,1981,2013-03-17,2018-08-19,25677,0,PL,0,59
2813,0,1630,2014-04-26,2018-10-12,126595,0,FR,1,1
2167,1,567,2017-03-22,2018-10-10,70106,0,DE,1,0
435910,1,2176,2012-10-27,2018-10-12,154490,0,DE,0,0
1551,0,218,2018-02-19,2018-09-25,160683,0,PL,0,59
1362,0,344,2017-11-01,2018-10-11,7437,0,ES,1,2
390762,0,2122,2012-12-20,2018-10-12,87300,0,CS,0,95
257590,0,2973,2010-08-20,2018-10-10,59486,0,ZH,1,6
25775,0,1555,2014-07-10,2018-10-12,3178,0,PT,1,13
6904,0,1503,2014-08-26,2018-10-07,103594,0,FR,1,1
3142,1,738,2016-10-04,2018-10-12,159621,0,FR,1,1
53731,0,823,2016-07-11,2018-10-12,136256,0,ES,1,2
1688,0,631,2017-01-17,2018-10-10,78967,0,FR,1,1
1990,0,399,2017-09-07,2018-10-11,143337,0,TR,0,80
40206,0,1511,2014-08-22,2018-10-11,106954,0,FR,0,1
4557540,0,2087,2013-01-24,2018-10-12,6077,0,RU,0,3
1314,0,678,2016-12-02,2018-10-11,21679,0,ES,1,2
23357,0,1464,2014-10-09,2018-10-12,6196,0,RU,1,3
7260,1,1265,2015-04-26,2018-10-12,13201,0,DE,1,0
328,0,1351,2014-12-03,2018-08-15,123564,0,DE,0,0
24366,0,1691,2014-02-24,2018-10-12,148690,0,ZH,1,6
19120,1,966,2016-02-19,2018-10-12,151446,0,FR,1,1
4316,1,321,2017-11-24,2018-10-11,142145,0,DE,1,0
49405,1,1887,2013-08-12,2018-10-12,33374,0,RU,1,3
3162830,0,709,2016-11-02,2018-10-12,55544,0,KO,0,36
4901,0,2255,2012-08-06,2018-10-09,158597,0,DE,0,0
1986,0,2603,2011-08-27,2018-10-12,40747,0,ZH,0,6
28304,0,333,2017-11-13,2018-10-12,82332,0,KO,0,36
78325,1,1513,2014-08-21,2018-10-12,125895,0,DE,1,0
2091,0,1264,2015-04-15,2018-09-30,164162,0,RU,0,3
11434,1,1005,2016-01-11,2018-10-12,90868,0,FR,1,1
1325,0,974,2016-02-03,2018-10-04,15480,0,EN,0,36
2320,0,1124,2015-09-07,2018-10-05,78535,0,TR,0,80
17858,1,2242,2012-08-21,2018-10-11,74451,0,ES,1,2
143005,1,707,2016-11-04,2018-10-12,65049,0,FR,0,1
7262,1,1787,2013-11-20,2018-10-12,37706,0,DE,1,0
35019,0,2811,2011-01-29,2018-10-10,143352,0,ZH,1,6
131537,1,2161,2012-11-11,2018-10-12,124677,0,ES,1,2
625,0,980,2015-09-04,2018-05-11,38270,1,FR,0,1
895,0,1329,2015-02-19,2018-10-10,126750,0,ES,0,2
18969,0,1535,2014-07-29,2018-10-11,164690,0,EN,1,6
2240,1,628,2017-01-22,2018-10-12,65911,0,DE,1,0
13080,0,2666,2011-06-20,2018-10-07,62250,0,FR,0,1
16431,0,929,2016-03-27,2018-10-12,149242,0,DE,1,0
210042,1,1114,2015-09-24,2018-10-12,23802,0,DE,0,0
2214,1,2010,2013-04-07,2018-10-08,135145,0,DE,0,0
11897,0,1719,2014-01-26,2018-10-11,14419,0,PT,1,13
2220778,0,2259,2012-08-05,2018-10-12,57175,0,PT,0,13
5283,1,2146,2012-11-24,2018-10-10,130795,0,SV,1,53
16695,1,1327,2015-02-19,2018-10-08,142259,0,SV,0,53
168,0,1866,2013-08-29,2018-10-08,48857,0,PT,0,13
5377,1,1750,2013-12-27,2018-10-12,132549,0,DE,1,0
16453,1,2552,2011-10-17,2018-10-12,94896,0,DE,1,0
80594,1,2558,2011-10-11,2018-10-12,73020,0,RU,0,3
10349,0,1794,2013-11-11,2018-10-10,123518,0,SV,1,53
1546,0,1001,2016-01-15,2018-10-12,79939,0,JA,0,44
20093,0,620,2017-01-30,2018-10-12,102021,0,RU,1,3
270,1,1008,2016-01-02,2018-10-06,120275,0,DE,0,0
43857,0,1272,2015-04-19,2018-10-12,13173,0,ES,0,2
4417,1,1357,2015-01-24,2018-10-12,117095,0,FR,1,1
228,1,538,2017-04-17,2018-10-07,124645,0,ES,0,2
199414,0,1716,2014-01-29,2018-10-11,80732,0,IT,0,38
15506,1,2082,2013-01-24,2018-10-07,93447,0,FR,0,1
13309,0,1002,2016-01-14,2018-10-12,150782,0,EN,0,86
492,0,1870,2013-08-26,2018-10-09,8105,0,FR,0,1
17374,1,2005,2013-03-22,2018-09-17,113713,0,DE,1,0
11223,0,2026,2013-03-26,2018-10-12,159616,0,RU,0,3
862381,0,1998,2013-04-23,2018-10-12,157133,0,EN,0,2
45468,1,1317,2015-03-05,2018-10-12,5746,0,DE,1,0
24226,1,359,2017-10-18,2018-10-12,144029,0,RU,1,3
629,1,517,2017-05-12,2018-10-11,64591,0,EN,0,95
4964,1,1207,2015-06-12,2018-10-01,107566,0,DE,1,0
3530401,0,1722,2014-01-24,2018-10-12,35967,0,TR,0,80
24683,0,1650,2014-04-06,2018-10-12,117048,0,SV,0,53
1595,1,1224,2015-01-18,2018-05-26,138713,1,EN,0,0
17530,1,2246,2012-08-17,2018-10-11,44001,0,ZH,1,6
183784,0,2025,2013-03-27,2018-10-12,119124,0,EN,0,86
12181,1,1885,2013-08-14,2018-10-12,23431,0,FR,1,1
1840,1,2133,2012-12-09,2018-10-12,73643,0,DE,0,0
492,1,1766,2013-12-09,2018-10-10,63187,0,ES,0,2
9470,1,1691,2014-02-24,2018-10-12,167209,0,DE,1,0
14357,1,3303,2009-09-23,2018-10-09,96622,0,ZH,0,6
7229,1,1899,2013-07-30,2018-10-11,167370,0,IT,1,38
1349,0,722,2016-10-17,2018-10-09,166007,0,EN,0,0
1909,0,1056,2015-10-29,2018-09-19,75920,0,ES,0,2
2628,1,600,2017-02-19,2018-10-12,83422,0,DE,1,0
5728,1,3147,2010-02-27,2018-10-10,156994,0,ZH,0,6
6020,0,1799,2013-11-07,2018-10-11,124321,0,FR,1,1
2888,0,1748,2013-12-08,2018-09-21,33984,0,FI,0,93
2203,1,481,2017-06-18,2018-10-12,27006,0,DE,1,0
70187,0,654,2016-12-27,2018-10-12,120904,0,KO,0,36
20542,1,895,2016-04-30,2018-10-12,127068,0,DE,1,0
238398,1,476,2017-06-23,2018-10-12,31719,0,ES,0,2
1173,0,723,2016-10-19,2018-10-12,40718,0,RU,0,3
41078,0,1518,2014-08-16,2018-10-12,144436,0,PL,1,59
3901,1,318,2017-11-09,2018-09-23,87774,0,FR,1,1
1013,1,2459,2011-12-11,2018-09-04,142440,0,DE,0,0
9631,0,1599,2014-05-27,2018-10-12,25703,0,PT,1,13
7021,0,2064,2013-02-16,2018-10-12,54959,0,FR,1,1
46943,0,1352,2015-01-29,2018-10-12,23084,0,FI,1,93
12670,0,1726,2014-01-20,2018-10-12,3110,0,IT,1,38
806,0,1148,2015-07-27,2018-09-17,61016,0,ES,0,2
331,0,595,2017-02-17,2018-10-05,108806,0,PL,0,59
3592,0,1521,2014-08-02,2018-10-01,36976,0,ES,0,2
28115,1,1528,2014-07-31,2018-10-06,145865,0,DE,1,0
995,0,2629,2011-08-01,2018-10-12,85596,0,ES,0,2
1961,1,2275,2012-07-16,2018-10-08,161483,0,ZH,0,6
126270,0,2930,2010-10-03,2018-10-11,31391,0,ZH,0,6
41084,0,1377,2015-01-03,2018-10-11,95814,0,JA,0,44
1063,1,1347,2015-02-03,2018-10-12,51365,0,DE,0,0
552,0,1624,2014-04-29,2018-10-09,88848,0,ES,0,2
15647,0,1948,2013-06-12,2018-10-12,51260,0,TR,1,80
5449,1,1462,2014-10-10,2018-10-11,155212,0,ES,1,2
11863,0,2018,2013-03-21,2018-09-29,100973,0,PL,0,59
3721,0,879,2016-05-16,2018-10-12,106577,0,DE,1,0
716,0,926,2016-03-29,2018-10-11,66702,0,PT,0,13
46121,1,1596,2014-05-18,2018-09-30,8546,0,PT,1,13
168209,0,2016,2013-04-05,2018-10-12,40999,0,EN,1,108
11944,1,1480,2014-09-13,2018-10-02,155664,0,DE,0,0
2743,1,269,2018-01-16,2018-10-12,15057,0,DE,1,0
3611,1,1528,2014-08-06,2018-10-12,7652,0,ZH,1,6
1490,0,1924,2013-06-30,2018-10-06,30199,0,FR,0,1
643232,1,1201,2015-06-29,2018-10-12,136009,0,RU,0,3
2468,1,813,2016-07-21,2018-10-12,129280,0,DE,0,0
5063,0,990,2016-01-26,2018-10-12,41180,0,RU,1,3
19445,0,499,2017-05-31,2018-10-12,91171,0,KO,1,36
13223,1,1024,2015-12-22,2018-10-11,136356,0,ES,1,3
6336,1,1403,2014-11-12,2018-09-15,146990,0,DE,0,0
16247,1,1154,2015-08-15,2018-10-12,92313,0,DE,1,0
469,0,1509,2014-04-23,2018-06-10,83561,1,DE,0,0
110558,0,1539,2014-07-26,2018-10-12,116174,0,DE,0,0
123904,1,2308,2012-06-15,2018-10-10,154619,0,ZH,0,6
6901,0,1541,2014-07-24,2018-10-12,155432,0,HU,1,114
70516,1,1769,2013-12-06,2018-10-10,146805,0,ES,1,2
4001,0,358,2017-10-19,2018-10-12,118129,0,PT,1,13
503955,1,1605,2014-05-21,2018-10-12,48826,0,DE,0,0
14097,0,1129,2015-09-09,2018-10-12,89995,0,IT,1,38
3657,1,1736,2014-01-10,2018-10-12,115316,0,ZH,0,6
4337,0,1121,2015-09-17,2018-10-12,77637,0,ES,1,2
4734,1,1436,2014-11-02,2018-10-08,77216,0,DE,1,0
2526,0,2321,2012-06-04,2018-10-12,54931,0,EN,0,1
1036,0,1684,2014-03-02,2018-10-11,12280,0,EN,0,1
3892,0,2531,2011-11-06,2018-10-11,44266,0,FR,0,1
21618,1,1326,2015-02-24,2018-10-12,115408,0,ES,1,2
17882,1,754,2016-09-18,2018-10-12,84414,0,DE,0,0
22345,0,766,2016-09-06,2018-10-12,41123,0,RU,1,3
8141,1,535,2017-04-25,2018-10-12,81227,0,FR,1,1
4287,0,1794,2013-11-09,2018-10-08,95475,0,FR,1,1
6298,1,857,2016-06-07,2018-10-12,141064,0,RU,0,3
3944,0,1778,2013-11-29,2018-10-12,34312,0,FR,1,1
18490,0,454,2017-07-15,2018-10-12,90726,0,FR,1,1
273094,1,1517,2014-08-17,2018-10-12,79230,0,DE,0,0
26011,0,1017,2015-12-30,2018-10-12,132043,0,PL,1,59
1042,1,952,2016-02-24,2018-10-03,116487,0,DE,0,0
380190,0,1001,2016-01-15,2018-10-12,79062,0,KO,0,36
3093,0,516,2017-05-13,2018-10-11,45486,0,KO,0,36
8930,0,1153,2015-08-04,2018-09-30,4434,0,RU,1,3
42823,0,2139,2012-12-01,2018-10-10,143658,0,PT,0,13
19156,0,637,2017-01-13,2018-10-12,134196,0,PT,1,13
8511,1,576,2017-03-15,2018-10-12,13846,0,HU,1,114
5913,0,619,2017-01-31,2018-10-12,85159,0,TH,1,86
2377950,0,1523,2014-08-11,2018-10-12,22356,0,RU,0,3
876,1,459,2017-06-11,2018-09-13,137387,0,DE,0,0
1789,1,1962,2013-05-28,2018-10-11,136357,0,EN,0,3
1425,1,861,2016-06-02,2018-10-11,73500,0,ES,1,2
3733,0,1140,2015-08-29,2018-10-12,43798,0,DE,0,0
10298,1,1355,2015-01-22,2018-10-08,143353,0,FR,0,1
4446355,0,1583,2014-06-12,2018-10-12,112219,0,JA,0,44
764,0,218,2018-02-25,2018-10-01,111082,0,CS,0,95
1013,0,1838,2013-09-29,2018-10-11,108251,0,DE,0,0
8648,0,613,2017-02-06,2018-10-12,166783,0,FR,1,1
6022,0,637,2017-01-13,2018-10-12,84280,0,ES,1,2
1927,0,1202,2015-03-06,2018-06-20,140362,1,FI,1,93
14430,0,2078,2013-02-02,2018-10-12,95677,0,FR,1,1
1915,0,386,2017-09-21,2018-10-12,113598,0,FR,1,1
2320,0,1817,2013-10-06,2018-09-27,50276,0,FI,1,93
4302,1,1469,2014-10-04,2018-10-12,47125,0,FR,1,1
1128,0,1270,2015-04-21,2018-10-12,76580,0,DE,0,0
28684,0,2074,2013-02-06,2018-10-12,7724,0,FR,1,1
1275,0,982,2016-01-28,2018-10-06,130800,0,RU,0,3
609,0,1002,2016-01-13,2018-10-11,159519,0,FR,0,1
14140,1,781,2016-08-21,2018-10-11,21457,0,ES,1,2
328,0,160,2018-05-05,2018-10-12,58110,0,PT,0,13
1138,0,493,2017-05-07,2018-09-12,112266,0,NL,0,91
10064,1,835,2016-06-22,2018-10-05,117577,0,DE,1,0
6011,1,827,2016-07-07,2018-10-12,10436,0,DE,0,0
47266,1,2275,2012-07-19,2018-10-11,28955,0,ZH,1,6
2942,0,1244,2015-05-17,2018-10-12,133124,0,FR,0,1
18101,1,1375,2015-01-06,2018-10-12,76592,0,DE,1,0
11411,1,1454,2014-10-19,2018-10-12,126729,0,RU,1,3
205344,0,3028,2010-06-28,2018-10-12,141048,0,ZH,1,6
7041,0,1396,2014-12-16,2018-10-12,27766,0,RU,1,3
24110,0,2395,2012-03-18,2018-10-08,13694,0,ZH,1,6
2478,1,1658,2014-03-28,2018-10-11,32468,0,ZH,0,6
2776,1,946,2016-03-06,2018-10-08,130663,0,FR,1,1
1633,0,2347,2012-04-20,2018-09-23,101571,0,FR,0,1
85304,1,2165,2012-11-06,2018-10-11,30347,0,DE,0,0
5369,1,2019,2013-03-29,2018-10-08,30737,0,FR,1,1
1126,0,462,2017-06-30,2018-10-05,3594,0,RU,0,3
20554,0,1542,2014-07-23,2018-10-12,70789,0,ES,1,2
5743,1,1002,2016-01-14,2018-10-12,157471,0,DE,0,0
174641,0,2463,2012-01-14,2018-10-12,58670,0,TH,0,86
16055,1,2059,2013-02-21,2018-10-12,143160,0,RU,1,3
261,0,1212,2015-01-11,2018-05-07,145794,1,JA,0,44
25026,0,2103,2013-01-08,2018-10-12,124222,0,DE,0,0
5903,1,2022,2013-03-29,2018-10-11,121786,0,FR,1,1
341139,0,2187,2012-10-16,2018-10-12,22518,0,JA,0,44
114375,0,1651,2014-04-05,2018-10-12,69563,0,RU,0,3
2348,1,957,2016-01-07,2018-08-21,39723,0,FR,1,1
12617,0,183,2018-04-12,2018-10-12,27856,0,TR,1,108
618,0,985,2016-01-22,2018-10-03,83476,0,FR,0,1
3058,0,1620,2014-04-26,2018-10-02,151491,0,ZH,0,6
3776,0,307,2017-12-09,2018-10-12,92939,0,ES,1,2
2663,0,737,2016-08-28,2018-09-04,28201,0,FR,1,1
807,1,1411,2014-11-20,2018-10-01,140,0,DE,1,0
1983,0,1449,2014-10-23,2018-10-11,24312,0,FR,0,1
32239,1,1581,2014-06-14,2018-10-12,122796,0,FR,1,1
8657,0,915,2016-04-07,2018-10-09,47046,0,FI,0,93
30559,1,1114,2015-09-24,2018-10-12,83473,0,DE,0,0
7830,0,1860,2013-09-08,2018-10-12,121513,0,RU,1,3
731,0,1667,2013-11-28,2018-06-22,82958,1,ES,1,2
3747,0,1141,2015-08-28,2018-10-12,73070,0,IT,0,38
6452,0,994,2016-01-22,2018-10-12,53550,0,FR,1,1
28010,1,808,2016-07-26,2018-10-12,106081,0,ES,1,2
4638,0,1228,2015-06-02,2018-10-12,25614,0,IT,1,38
191573,0,1826,2013-10-12,2018-10-12,24081,0,ZH,1,6
4278,0,521,2017-05-09,2018-10-12,139965,0,FR,0,1
32493,0,3123,2010-03-24,2018-10-11,58002,0,ZH,1,6
4846,0,1756,2013-12-21,2018-10-12,131965,0,ES,0,2
11702,0,820,2016-07-11,2018-10-09,146331,0,RU,1,3
1566277,0,720,2016-10-22,2018-10-12,160384,0,ZH,0,6
108545,1,1548,2014-07-17,2018-10-12,32104,0,DE,0,0
3151339,0,2261,2012-08-03,2018-10-12,85703,0,DE,0,0
6051,0,2610,2011-08-20,2018-10-12,53285,0,EN,1,91
56915,1,1534,2014-07-31,2018-10-12,150020,0,ES,1,2
778,1,447,2017-06-12,2018-09-02,121129,0,FR,0,1
8005,0,307,2017-12-06,2018-10-09,119733,0,KO,1,36
3649,1,1792,2013-11-15,2018-10-12,21750,0,DE,1,0
18322,0,654,2016-12-27,2018-10-12,79687,0,DE,1,0
12218,0,841,2016-06-21,2018-10-10,101175,0,PT,1,13
30125,1,2393,2012-03-24,2018-10-12,64569,0,DE,1,0
527,0,884,2016-04-22,2018-09-23,154184,0,FR,0,1
5950,1,1148,2015-08-21,2018-10-12,76917,0,DE,1,0
2425,0,1121,2015-08-31,2018-09-25,51307,0,FI,0,93
45988,0,1148,2015-08-21,2018-10-12,67805,0,ES,1,2
1265,0,407,2017-08-28,2018-10-09,150550,0,DE,1,0
2890,0,1984,2013-04-22,2018-09-27,27225,0,ES,0,2
3949,0,1948,2013-06-11,2018-10-11,110032,0,RU,0,3
103448,0,1237,2015-05-24,2018-10-12,114667,0,ES,1,2
125611,1,1128,2015-09-07,2018-10-09,115168,0,RU,1,3
10145,0,2965,2010-08-01,2018-09-13,76932,0,ZH,1,6
3737,0,975,2016-02-06,2018-10-08,60662,0,DA,1,108
1826,1,1255,2015-05-05,2018-10-11,55844,0,DE,1,0
84392,0,1322,2015-02-28,2018-10-12,105359,0,EN,1,91
4601,0,3823,2008-04-24,2018-10-12,36763,0,FR,1,1
358,0,129,2018-04-03,2018-08-10,4870,0,PT,0,13
238827,1,1634,2014-04-22,2018-10-12,122056,0,FR,0,1
14840,1,1254,2015-05-07,2018-10-12,13708,0,DE,1,0
